mp_id k_lattice
mp-1226901 10.343112
mp-1193745 7.435333
mp-1188608 1.765390
mp-1183832 5.111737
mp-10478 4.273777
mp-1105392 2.597640
mp-1226815 12.336906
mp-758094 7.839847
mp-766123 451151.180497
mp-754846 9.865768
mp-1101892 5.762111
mp-686003 13.081973
mp-675003 11.369855
mp-676077 14.913459
mp-675192 13.422611
mp-1226748 498487485.982354
mp-1178478 19.602722
mp-1226831 15.073298
mp-1226786 21.061869
mp-38950 8.714042
mp-1019589 10.736035
mp-1226797 20.575242
mp-1226925 13.755697
mp-755046 11.047712
mp-752400 4.864244
mp-766570 7.517134
mp-1019591 6.982783
mp-1195015 3.178212
mp-1226854 8.854610
mp-755380 16.535712
mp-686001 10.924462
mp-673848 6.076311
mp-1213885 5.800251
mp-1226979 11.466280
mp-1069558 20.913940
mp-541090 5.512512
mp-1196951 2.502762
mp-1213882 3.956274
mp-1203316 2.007813
mp-1095493 4.329731
mp-1021505 13.377038
mp-1189811 5.624258
mp-1197724 9.134465
mp-38284 7.348229
mp-1195865 2.319405
mp-555560 6.375235
mp-1188930 10479272175.264153
mp-23493 2.815954
mp-1226807 16.973177
mp-1203009 1.588603
mp-685146 5.279061
mp-12779 3.766830
mp-406 10.650786
mp-4599 4.749158
mp-28290 1.310025
mp-778759 2.233169
mp-16272 21.573315
mp-1182642 13.810006
mp-36699 10.255723
mp-5213 8.246569
mp-10069 14.135423
mp-557049 5.318847
mp-761036 9.534560
mp-772052 8.980306
mp-849371 8.741405
mp-5679 14.434441
mp-9186 4.712804
mp-779156 5.334941
mp-776023 8.739231
mp-559588 5.583344
mp-2691 13.269841
mp-567556 3.051442
mp-778675 5.528032
mp-559203 2.255745
mp-560560 3.872122
mp-754329 20.384960
mp-9178 4.617967
mp-1095440 2.633073
mp-3078 6.217782
mp-560411 3.383876
mp-3829 2.549787
mp-672 13.871062
mp-7904 12.030598
mp-1226877 2.961922
mp-24316 5.496916
mp-1197015 4.337716
mp-8516 5.807487
mp-556680 3.186753
mp-13907 10.954135
mp-9330 8.721627
mp-4666 12.469322
mp-1079559 7.190320
mp-17586 2.124193
mp-13984 11.608384
mp-37216 6.731913
mp-24407 9.704913
mp-18634 1.321430
mp-913 4.895113
mp-402 7.112041
mp-1321 2.335221
mp-1077904 3.877900
mp-8459 13.434848
mp-1226761 4.951763
mp-5858 6.234349
mp-5328 3.308026
mp-2310 6.265838
mp-1204110 3.065404
mp-12112 2.910949
mp-1226798 7.215181
mp-505222 1.129665
mp-630773 3.614659
mp-1226914 3.370199
mp-19039 13.641802
mp-675464 15.984611
mp-1226849 3.237412
mp-680148 0.500142
mp-1191962 3.549624
mp-680152 0.587180
mp-680146 0.519211
mp-1025115 1.822520
mp-680144 0.520946
mp-680145 0.503981
mp-684029 0.673515
mp-680133 0.608337
mp-680116 0.679823
mp-680118 0.419262
mp-680119 0.642437
mp-680120 0.420881
mp-680114 0.740265
mp-680113 0.650369
mp-680112 0.744225
mp-680111 1.121391
mp-680115 0.671279
mp-680094 0.733465
mp-680092 0.779379
mp-680095 0.503202
mp-680093 0.652798
mp-680046 0.677161
mp-680055 0.726017
mp-680047 0.676319
mp-582084 0.587100
mp-624406 0.786686
mp-571646 0.790953
mp-571668 0.782545
mp-624400 0.779997
mp-624418 0.740672
mp-624417 0.740121
mp-669334 0.599131
mp-571660 0.776540
mp-669358 0.731147
mp-571667 0.747619
mp-571613 0.785164
mp-582042 0.662754
mp-627557 0.644954
mp-624399 0.255732
mp-669357 0.654528
mp-669326 0.545820
mp-571595 0.630569
mp-571578 0.779971
mp-571603 0.630540
mp-669340 0.677538
mp-571539 0.562831
mp-571559 0.326584
mp-571538 0.495439
mp-571593 0.415786
mp-571567 0.298063
mp-571583 61226.139304
mp-571605 0.322626
mp-571579 0.699659
mp-571615 0.298392
mp-571607 0.796039
mp-571635 0.758809
mp-571535 563.635557
mp-570472 0.663774
mp-571136 0.655917
mp-571514 1180.630091
mp-570671 0.516768
mp-570492 0.685231
mp-570882 19247517.153904
mp-570559 0.221820
mp-570781 0.512854
mp-571197 0.194090
mp-570437 1.429468
mp-571519 3.724934
mp-570054 0.578926
mp-570552 114050.219560
mp-570082 0.652647
mp-571225 0.712688
mp-570610 0.589852
mp-570127 71.920861
mp-571516 0.649909
mp-570263 0.947527
mp-570165 0.554102
mp-570410 0.666605
mp-570314 0.427552
mp-570448 0.731769
mp-570695 0.456970
mp-569611 0.623357
mp-569994 0.768078
mp-568233 1.588853
mp-569510 0.637417
mp-570019 0.547255
mp-569468 0.635641
mp-567567 0.534743
mp-569666 0.611017
mp-569722 0.619645
mp-569964 0.752439
mp-570939 0.477519
mp-28248 2.101173
mp-570089 0.620195
mp-567296 1.695435
mp-567259 3.087359
mp-567442 0.344715
mp-567336 0.766641
mp-1188728 0.456423
mp-567359 0.677492
mp-1120716 2.253643
mp-9146 5.782357
mp-1226731 1.999347
mp-1201932 9.133615
mp-1226730 11.544562
mp-541375 3.223369
mp-567402 0.927403
mp-570838 0.742194
mp-1183876 2.003299
mp-1198011 12.423429
mp-567483 0.764828
mp-1380156 1.405528
mp-560904 3.631930
mp-644222 9.942516
mp-569454 1.408328
mp-1194501 74212890.331808
mp-24509 1.850684
mp-697264 5.725683
mp-722381 4.306019
mp-1194602 5.286436
mp-1198034 3.419449
mp-756998 4.788144
mp-24749 3.696556
mp-8275 15.249155
mp-556369 2.148201
mp-3668 15.486622
mp-1182065 5.934406
mp-1245535 14.651497
mp-554740 4.016103
mp-1226842 11.205536
mp-1226806 9.487287
mp-1226893 3.518492
mp-1087540 3.795959
mp-703542 10.888293
mp-1245527 23.821789
mp-1189879 4.392406
mp-1226788 12.272333
mp-555027 4.513999
mp-1101972 8.352510
mp-6449 10.057632
mp-241 17.317579
mp-1226867 11.427032
mp-7762 20.626284
mp-1226810 14.596984
mp-570590 1.790563
mp-558849 4.367134
mp-568722 2.953511
mp-570961 1536820.731405
mp-22881 9.163870
mp-568690 5.466596
mp-4953 7.319412
mp-4385 18.894599
mp-10969 19.694300
mp-695850 10.588896
mp-1226758 3.789586
mp-1226753 7.876147
mp-1226754 8.294662
mp-1226921 4.614782
mp-1226909 3.351953
mp-1226996 1.989899
mp-13982 6.752224
mp-550553 9.145534
mp-1226932 4.075922
mp-559282 3.136702
mp-1196929 1.518289
mp-632403 8.324879
mp-561079 5.949788
mp-997036 5.813212
mp-755478 8.108683
mp-1226820 4.949803
mp-1226768 3.065530
mp-1226837 1.287967
mp-1021494 7.960244
mp-1226955 3.278580
mp-1013730 2.747037
mp-1197203 4.144556
mp-471 9.494485
mp-1226846 2.525526
mp-554105 5.510008
mp-1227016 2.660218
mp-29576 4.757172
mp-722960 3.522854
mp-23643 5.654416
mp-8921 12.920482
mp-1227291 4.141727
mp-1226872 5.252322
mp-28855 3.020132
mp-7373 2.546836
mp-1226771 5.636153
mp-542200 4.707084
mp-18179 7.099476
mp-1021492 7.309286
mp-1226875 5.065095
mp-18163 3.939499
mp-1226936 6.589073
mp-1226897 2.522186
mp-1226966 4.225699
mp-5151 7.588821
mp-1226811 2.365784
mp-558759 2.106377
mp-755260 22.889969
mp-1013726 470983000.516438
mp-2441 1.372842
mp-1226783 2.234324
mp-27899 2.574921
mp-676464 3.987566
mp-29415 3.915823
mp-17791 3.869879
mp-1226891 357398.386004
mp-14243 10.167902
mp-1195436 4.819234
mp-1196945 3.247388
mp-542117 1.517901
mp-1226884 4.481632
mp-1226990 3.646800
mp-1104726 6.600532
mp-1226952 4.814648
mp-1226939 5.750185
mp-1226950 6.187701
mp-29297 5.837355
mp-1189868 7.930686
mp-1227011 6.646439
mp-27600 708925.229390
mp-4530 11.049184
mp-660318 16.201228
mp-1192091 6.558862
mp-30940 5.456522
mp-5560 6.605919
mp-16281 14.568453
mp-31276 4.262747
mp-29244 7.851078
mp-29246 10.405627
mp-557910 7.474205
mp-541108 16.740700
mp-675857 10.654816
mp-13602 4.486353
mp-1226934 8.133750
mp-29276 6.883315
mp-1226959 4.210576
mp-1226964 6.609590
mp-1227025 3.506899
mp-1227008 2.078749
mp-5966 10.375193
mp-24015 4.511430
mp-5712 2.148844
mp-1226940 4.619392
mp-1226962 10.977457
mp-634113 15.249044
mp-29245 5.984717
mp-1226985 2.450348
mp-1227581 3.819422
mp-1227001 4.339565
mp-556653 5.660848
mp-3917 6.959930
mp-6356 7.365481
mp-644431 5.978383
mp-1226958 5.281174
mp-541677 6.021877
mp-558011 1.649897
mp-1227014 4.877685
mp-7210 11.520682
mp-27686 12.359416
mp-14100 16.754904
mp-29213 5.952081
mp-568032 5.349122
mp-27640 1.645113
mp-557614 7.781862
mp-625565 20.663267
mp-10486 6.527915
mp-8212 9.947209
mp-30941 4.544538
mp-28900 6.893672
mp-22304 3.295129
mp-22587 4.418206
mp-21374 5.147752
mp-559200 4.840712
mp-616218 0.669306
mp-756190 5.940173
mp-36641 3.432691
mp-1213982 4.840064
mp-27776 4.618261
mp-4452 13.881158
mp-28508 12.850703
mp-625548 20.673169
mp-27577 5.979477
mp-625094 11.371894
mp-13949 4.355369
mp-3772 7.082105
mp-2051619 15.997883
mp-756301 890601624.327547
mp-541433 2.314166
mp-29169 2.370426
mp-778103 10.994764
mp-1181899 281369736.140114
mp-780282 7.349891
mp-531175 5.919664
mp-568661 4.967261
mp-754042 10.519412
mp-754454 7.426553
mp-1226968 21.115143
mp-755449 3.511564
mp-1213957 6.783011
mp-7781 10.380119
mp-776024 20.700090
mp-7079 51.162683
mp-555064 5.991610
mp-7128 25.939364
mp-3443 13.522369
mp-1227163 23.668763
mp-1025456 1066787306.400864
mp-4571 22.354499
mp-7204 22.440430
mp-554495 17.904722
mp-557715 5.181930
mp-13335 19.835291
mp-5104 20.478415
mp-1227022 30.043199
mp-1228065 8.831760
mp-1227884 6.690114
mp-1227044 87.710212
mp-554905 16.623979
mp-556440 28.562758
mp-1227159 16.765759
mp-12326 20.334682
mp-1202252 13.347297
mp-675372 7.186763
mp-6693 34.211377
mp-1227119 27.077816
mp-1227362 9.254179
mp-1029267 69.496986
mp-707250 5.700843
mp-644295 16.182525
mp-1078391 22.466107
mp-753815 28.964922
mp-1227039 12.315751
mp-16967 8.446537
mp-756468 29.978271
mp-770210 20.365742
mp-1227185 23.447101
mp-754429 16.913036
mp-1227308 15.519715
mp-1103190 5.471411
mp-1044259 6.236031
mp-1178472 15.187456
mp-18308 18.723692
mp-554227 4.110617
mp-1227453 7.371619
mp-754410 11.192525
mp-998150 5.332708
mp-1206188 1.084397
mp-1213894 19.618866
mp-1227104 24.636882
mp-27624 36.853902
mp-5827 119.738962
mp-998787 3293319.689378
mp-1227267 10.586623
mp-1105730 4.983249
mp-3960 18.031922
mp-1955652 902416315489.237061
mp-998615 4.170378
mp-19426 8.300185
mp-3442 30.460437
mp-556003 41.305137
mp-1205521 1.639965
mp-4019 21.865082
mp-6109 40.932182
mp-6440 34.760279
mp-989616 12.110650
mp-754701 34.489863
mp-1227081 4.201447
mp-1040874 23.425666
mp-1228014 15.634015
mp-5402 7.448002
mp-1042976 27.063073
mp-998151 5.332088
mp-1403610 22.791138
mp-1205364 24.062285
mp-1097061 10.243103
mp-1043473 24.360167
mp-1043835 16.700437
mp-1042982 13.665180
mp-1412329 7.438775
mp-1359041 6.642698
mp-1042508 3.427694
mp-17784 25.641579
mp-1390902 32.520816
mp-16831 35.912176
mp-27315 22.244885
mp-1227270 14.246524
mp-753912 14.414347
mp-569170 7.725484
mp-29015 2.972865
mp-12221 9.628598
mp-752729 10.542288
mp-560097 2.335009
mp-1205333 37.683180
mp-989634 5.189920
mp-5040 1.057901
mp-1227211 13.609176
mp-755044 17.394996
mp-554038 10.064943
mp-556340 16.313502
mp-18229 9.713562
mp-3079 11.656580
mp-15511 10.599327
mp-1214004 2.379131
mp-1227217 10.967104
mp-1227101 22.590461
mp-17008 4.724370
mp-561473 17.422113
mp-1227121 10.671381
mp-1043781 3.455022
mp-989638 14.279842
mp-15733 23.531392
mp-38843 22.801946
mp-866850 16.645258
mp-1195263 3.432322
mp-1519 25.093572
mp-866941 5.553870
mp-1041251 3.797041
mp-866826 10.726504
mp-1100335 5.614619
mp-4782 25.946044
mp-1041696 14.092023
mp-984716 12.827565
mp-1048327 20.218054
mp-1029633 8.708414
mp-1100353 3.717165
mp-4438 17.498988
mp-866811 9.234354
mp-556697 9.214602
mp-8224 14.302951
mp-1049213 7.285808
mp-2654140 19.015605
mp-1045579 11.193460
mp-1100360 7.137169
mp-1047074 6.475477
mp-1045157 12.073558
mp-4190 36.127325
mp-1100368 6.248860
mp-30146 6.414988
mp-1227060 51.208666
mp-1227109 21.723225
mp-1227147 9.489197
mp-1227208 6.247831
mp-1043030 6.777349
mp-5733 17.614905
mp-1042953 8.980152
mp-14398 41.831953
mp-754240 13.964091
mp-1330331 16.007388
mp-1029506 20.841151
mp-6419 29.797339
mp-1043566 14.547696
mp-1246629 889863576.505910
mp-561086 16.239161
mp-29755 42.014861
mp-4428 32.095393
mp-4429 25.686738
mp-1095230 37940271.613725
mp-754140 11.782122
mp-4056 18.030931
mp-557997 8.678323
mp-1347935 7.373857
mp-17552 28.383210
mp-2763071 12793270.611242
mp-6809 37.572252
mp-1774919 12.335237
mp-644103 32.177411
mp-3082 22.217254
mp-1199682 23.995343
mp-1044815 5.891780
mp-562260 17.295015
mp-4406 26.635104
mp-4784 13.271871
mp-12372 31.189636
mp-1190360 16.572549
mp-1041203 9.092005
mp-1190379 10.930773
mp-504882 2.771137
mp-1019581 11.591499
mp-1190405 1363850.598783
mp-8255 10.266133
mp-1399593 7.833152
mp-1227206 7.047268
mp-20079 9.280906
mp-1227113 20.010145
mp-1047058 5.570214
mp-1227164 13.633447
mp-756136 1.058703
mp-755977 1.144849
mp-8161 10.386455
mp-7922 19.262255
mp-1227112 2.677429
mp-756451 0.972939
mp-754540 1.925293
mp-20463 3618.149299
mp-755056 2.810752
mp-753670 1.712158
mp-9789 14.627285
mp-11007 5.143920
mp-989606 1146886.015758
mp-755943 0.788686
mp-756313 1.172846
mp-24390 28.380508
mp-1233585 2.169730
mp-1227041 59.155440
mp-1195714 29.129960
mp-754103 38.403485
mp-1214043 9.235986
mp-1227170 13.123881
mp-1227169 15.147667
mp-1345 19.141823
mp-1227100 23.671276
mp-1227089 14.462932
mp-24389 29.349465
mp-24170 21.957209
mp-643898 28.594059
mp-24452 13.244674
mp-24130 73334380.472820
mp-9122 30.975014
mp-1233033 3.086852
mp-1323553 23.120940
mp-24361 23.172268
mp-706278 12.105106
mp-1227167 14.310521
mp-17101 9.468853
mp-1227115 17.439161
mp-557786 25.338346
mp-697657 4.746378
mp-6524 29.190851
mp-1194747 6.545008
mp-19330 20.654101
mp-989635 12.974219
mp-24052 10.115890
mp-706585 9.264025
mp-1032894 58.865774
mp-1032893 50.998659
mp-29792 17.076401
mp-1038987 11.431389
mp-558362 25.064637
mp-1044205 13.410734
mp-676 15.288666
mp-1227049 76.224878
mp-1227106 34.586265
mp-555424 4.949202
mp-1195052 3.361684
mp-1036216 34.703478
mp-1227274 30.228068
mp-1036412 43.579583
mp-1039468 11.538015
mp-649595 26.650041
mp-1036365 43.047607
mp-6493 38.776046
mp-1036221 38.905112
mp-5795 110.859299
mp-562517 47.442829
mp-6766 57.876994
mp-1019580 25.343111
mp-1227124 11.137198
mp-770473 1.132601
mp-755779 1.770477
mp-772170 0.883224
mp-1038953 10.297604
mp-772082 2.110471
mp-559969 13.889772
mp-1227153 13.446281
mp-1227583 10.448609
mp-1227111 17.989319
mp-1227128 71.239527
mp-1227266 9.323847
mp-554094 24.063913
mp-24204 9.888680
mp-1039403 10.815459
mp-1206105 1.932138
mp-28534 1.747841
mp-504539 9.585225
mp-1227216 12.874905
mp-1227515 11.311953
mp-754853 8.808860
mp-1190098 7.262021
mp-30031 5.024957
mp-7041 8.272952
mp-560622 21.804264
mp-1227052 54.414767
mp-1029359 35.182432
mp-6459 39.014656
mp-34932 107.146806
mp-1445473 30.422872
mp-24422 10.084026
mp-23859 30.734463
mp-24809 66.787601
mp-1227186 21.891642
mp-24384 11.384689
mp-1227220 9.013362
mp-559469 19.372172
mp-1396276 20.431941
mp-721047 13.922210
mp-1182712 5.135030
mp-1204240 5.665019
mp-1213969 5.595050
mp-1205322 75.437497
mp-642725 15.300419
mp-23713 43.157151
mp-1104135 20.121273
mp-1181926 48.618821
mp-696166 6.590467
mp-23690 29.645241
mp-24044 11.266883
mp-504880 15.122339
mp-707754 2.677024
mp-1227189 18.943079
mp-733858 6.315702
mp-1194535 4.954943
mp-1198182 11.801789
mp-554678 37.799663
mp-24534 22.378410
mp-753183 19.524036
mp-1247307 6.641342
mp-1018091 15741.433125
mp-698021 3.172009
mp-776074 15.395542
mp-758253 2.622176
mp-1018090 11293784.759673
mp-23914 18.438925
mp-776086 10.717808
mp-7801 27.663222
mp-1227255 11.074882
mp-1018093 16.485935
mp-1197546 8.325751
mp-10464 24.466410
mp-1227805 9.002431
mp-4279 16.271186
mp-2741 51.380647
mp-3707 34.574091
mp-1191974 25.618181
mp-1042375 5.840336
mp-1227561 8.891873
mp-1044081 5.081093
mp-1354988 4.766585
mp-1227235 24.568013
mp-1041448 1254320.261388
mp-1359845 9.460614
mp-17761 9.186185
mp-19215 18.933850
mp-22904 10.964430
mp-27546 26.035251
mp-760403 8.528563
mp-571642 7.996429
mp-557855 14.422736
mp-756365 16.318931
mp-23214 10.692405
mp-1213976 20.272414
mp-561412 23.260070
mp-1346936 6441360.167092
mp-17914 9.253617
mp-1213987 16.342739
mp-553939 20.711214
mp-11009 13.446049
mp-1194399 12.361517
mp-1200920 12.336709
mp-1079918 38.295415
mp-4124 43.019870
mp-1188902 21.524354
mp-1227257 56.541094
mp-571166 5.451720
mp-4626 11.712372
mp-2382752 40.471570
mp-22888 5.311244
mp-917 36.223577
mp-556235 13.209492
mp-553025 8.007336
mp-1407843 4.470164
mp-1368365 240404783.376556
mp-6772 29.772504
mp-1227329 19.881531
mp-3953 36.255480
mp-1575 11.613450
mp-1197230 9.273814
mp-1227238 13.730091
mp-1227260 7.344989
mp-754739 58.626872
mp-1041219 2.598720
mp-557371 2.245564
mp-1041411 5.328550
mp-1226863 35.105169
mp-6667 46.103133
mp-554315 36.367863
mp-1047018 5.182790
mp-1043793 223045.964369
mp-1044825 5.662247
mp-1387328 10.497508
mp-2482 60.471335
mp-642822 23.975088
mp-556615 6.168925
mp-1213993 3034558619.599477
mp-1201177 12.916209
mp-568177 49.612394
mp-11000 57.965365
mp-1103502 16.099385
mp-554736 18.590129
mp-557180 2.647404
mp-1043068 2.381389
mp-696618 27.733487
mp-867749 15.348615
mp-720430 17.643093
mp-721875 21.346679
mp-583071 36.427941
mp-632787 18.741634
mp-559759 19.948422
mp-754855 19465016.965094
mp-16795 22.069193
mp-1192226 26.167001
mp-1019587 55.139827
mp-24120 14.539105
mp-1226904 47.440691
mp-966582 18.601611
mp-1019586 53.710789
mp-23701 13.013489
mp-722262 12.632719
mp-24364 12.181724
mp-8836 41.534548
mp-1194867 33.949632
mp-558636 2402268813.504795
mp-1213962 17.953243
mp-559390 23.520735
mp-1195158 27.378283
mp-14600 21.072090
mp-1019583 27.967586
mp-1019584 35.133479
mp-1019573 29.397134
mp-1019568 30.172817
mp-24065 19.743646
mp-1019572 28.915207
mp-560993 44.396271
mp-1213950 13.040132
mp-5615 7.408419
mp-1246171 11.202217
mp-1361234 4.493601
mp-1245387 16.859727
mp-12277 9.612203
mp-569892 9.161039
mp-556532 49.363871
mp-1029474 16.208598
mp-1044106 25992752.329641
mp-12441 45.409396
mp-1233677 40.038168
mp-1227479 23.094001
mp-758658 17.248944
mp-4867 20.504381
mp-989590 1060290939.044167
mp-755421 14.963759
mp-1227323 41.510025
mp-1245388 7.502344
mp-984055 18.706795
mp-570555 7.495699
mp-559210 16.517716
mp-557689 38.207669
mp-1246515 5.339502
mp-1245935 8.452618
mp-1246392 126470907.916666
mp-1183664 25.624143
mp-554539 22.338162
mp-697022 18.534776
mp-1245857 18.408180
mp-1227337 11.596252
mp-1227232 9.627451
mp-1247440 9.764047
mp-1203446 10.745728
mp-1245383 4.769162
mp-769280 12.885531
mp-567722 19.185413
mp-1202595 11.639093
mp-1227023 21.277998
mp-769610 10.707807
mp-1100378 5.793094
mp-556759 10.751569
mp-1105373 16.678709
mp-1227157 4.975332
mp-675101 13316043.102535
mp-17875 18.825112
mp-1227110 18.702155
mp-6632 18.671596
mp-6473 19.948472
mp-1227228 10.834916
mp-1324889 9.328908
mp-28879 30.977202
mp-774105 10.417970
mp-557482 10.909561
mp-17564 4.247157
mp-781865 11.177481
mp-571333 17.141161
mp-39460 14.860597
mp-554236 16.462971
mp-41472 14.266984
mp-1247343 20.900946
mp-1245420 2.936986
mp-1246246 10.871954
mp-1245411 5.806179
mp-649479 2.676775
mp-8439 4.254411
mp-17558 4.250517
mp-3080 13.214715
mp-769301 6.942786
mp-17694 20.896131
mp-1214020 21.972269
mp-1019578 8.325556
mp-1227603 9.785288
mp-1227203 6.171108
mp-769317 4.738956
mp-1029660 12.221405
mp-1247566 11.620018
mp-35269 10.477086
mp-18670 4.142258
mp-1227293 11.681382
mp-6388 27.017413
mp-1019576 17.287936
mp-560163 16.630320
mp-769307 13.598935
mp-13660 10.576840
mp-1247365 9.296108
mp-1029737 17.933621
mp-769333 10.412255
mp-644264 29.448240
mp-643070 29.815085
mp-8568 7.672610
mp-10299 13.626094
mp-6076 28.989659
mp-760244 8.734837
mp-31016 6.446620
mp-1204714 11.261082
mp-1029681 17.596107
mp-1246970 5.755248
mp-568469 18.145152
mp-531051 13.119402
mp-530194 13.245899
mp-559537 9.911586
mp-1227687 18.873181
mp-1246207 9.681859
mp-1214008 27.993112
mp-1194887 2.981850
mp-5251 11.579033
mp-1227621 4.776354
mp-8876 19.924511
mp-15312 27.834671
mp-1214050 20.220002
mp-757343 3.231195
mp-5263 6.241693
mp-1227764 698888356.899041
mp-29808 17.104706
mp-551873 10.356145
mp-5380 17.537648
mp-1029730 15.851807
mp-1227669 12.222407
mp-1227671 12.586303
mp-1227619 11.985022
mp-756052 26.570106
mp-755949 2.501917
mp-23326 8.505978
mp-1019566 15.886732
mp-15004 19.020067
mp-14150 29.145427
mp-781505 18.913365
mp-19145 24.457051
mp-1247754 6510134156.273257
mp-9029 20.342290
mp-772583 3.955310
mp-4163 26.725592
mp-1188279 13.185263
mp-505741 39.808623
mp-1227625 8.489355
mp-779906 23.788596
mp-1343410 8.888809
mp-769266 9.043086
mp-569617 11.558674
mp-866475 9.516737
mp-984605 12.541392
mp-558558 8.268684
mp-9216 5.243187
mp-675286 26.996677
mp-27917 24.208046
mp-558273 26.616121
mp-1227856 22.261603
mp-769390 12.568969
mp-1227686 10.947251
mp-5279 13.883312
mp-1205330 32.924851
mp-1183521 12.116581
mp-11824 881.702247
mp-1013550 24.245738
mp-568050 10.756390
mp-1013548 32.329795
mp-1374018 11.889104
mp-585516 20.930629
mp-37657 38.338965
mp-3932 18.488755
mp-1182001 20.145159
mp-15095 16.058770
mp-1183642 18.547230
mp-1248597 9.975654
mp-1202207 24.220917
mp-1249213 11.930077
mp-1214080 2.018915
mp-769381 7.713433
mp-13146 23.948875
mp-1227704 28.031955
mp-561991 17.661263
mp-540868 14.228988
mp-554141 25.313832
mp-696156 16.610536
mp-614572 8.129795
mp-1214046 11.036914
mp-17193 25.496582
mp-757442 11.925915
mp-6709 11.432418
mp-1204241 4.496890
mp-568293 17.680681
mp-568172 16.331993
mp-1029943 25.975295
mp-1247360 12.866935
mp-558209 23.953950
mp-15003 10.062820
mp-1013558 17.811633
mp-1227744 30.851922
mp-844 13.010130
mp-1227800 20.684930
mp-27294 8.974344
mp-1047 35.513825
mp-1227631 20.965725
mp-755287 41955114.330164
mp-28160 19.297890
mp-1227810 6.264708
mp-1227740 6.224001
mp-541062 5.358592
mp-1182037 22.198991
mp-1195197 1.502214
mp-29226 7.538369
mp-1227716 24852674.610360
mp-1264728 10.343271
mp-7223 30.516857
mp-27272 2.150174
mp-1246748 19.101072
mp-18300 3.322331
mp-17186 5.668582
mp-555273 12.433599
mp-4192 15.954367
mp-1195188 15.632727
mp-1214066 3.332369
mp-1029921 35.077809
mp-1246121 13.096032
mp-1343204 3.140625
mp-1350627 6.997389
mp-571162 25.089694
mp-1194866 10.041442
mp-753711 40.710896
mp-540696 3.648916
mp-1227791 5.668952
mp-3487 41.991647
mp-18596 18.079104
mp-6227 26.948320
mp-1096860 96.515548
mp-571306 13.259462
mp-752399 11.645467
mp-1205338 13.709108
mp-1205337 16.839707
mp-570258 28.966931
mp-3575 14.634438
mp-8818 185.779173
mp-1189986 11.155039
mp-1379764 11.328528
mp-18504 3.301129
mp-29596 14.772081
mp-560339 19.204492
mp-1118832 9.891530
mp-1518059 18.296566
mp-557276 12.209340
mp-1227713 7.860562
mp-866810 13.599606
mp-861057 3.507298
mp-1227801 7.189367
mp-531265 13.762761
mp-1227905 11.644295
mp-570505 15.129400
mp-17892 14.984638
mp-17817 6.480983
mp-771519 10.347360
mp-17956 7.781121
mp-27614 25.949692
mp-14026 9.768064
mp-555528 26.656051
mp-866883 6.750204
mp-554381 9.087099
mp-866818 24.205930
mp-866824 16.785424
mp-1029773 5.308672
mp-1042523 31.629656
mp-1227907 8.809767
mp-1372882 11.006580
mp-1397126 38.378240
mp-1214116 32.318417
mp-776452 23.501408
mp-1346992 6.375008
mp-866229 8.968149
mp-755206 42.473848
mp-752851 49.150342
mp-4747 11.566127
mp-1029915 13.289882
mp-1194183 5.713363
mp-1042561 12.870713
mp-866503 9.221994
mp-556942 12.130326
mp-1100342 9.313702
mp-776608 33.159310
mp-4180 28.224954
mp-756444 16.611253
mp-556364 20.933512
mp-866474 8.258794
mp-2517 20.584913
mp-866580 11.984784
mp-2379939 23.095041
mp-1194033 15.394232
mp-1386610 14.426686
mp-4481 20.261607
mp-22735 4.599956
mp-758006 11.310247
mp-1227559 30.223849
mp-28922 33.048652
mp-1214269 1.948689
mp-1009756 11.678559
mp-2719342 32.802678
mp-504590 14.278143
mp-861950 86138649172.639740
mp-28535 7.209805
mp-1227405 16.918540
mp-1100346 13.140218
mp-29284 4.894444
mp-1387694 37.259132
mp-1189528 36.690991
mp-758337 13.516423
mp-1214081 28.739913
mp-635393 11.425198
mp-8710 8.800728
mp-706426 24.415871
mp-4155 22.018503
mp-6094 29.903068
mp-21137 12.331110
mp-8977 36.123105
mp-16280 27.955727
mp-19324 26.187546
mp-1214125 40.962564
mp-1042909 8.525490
mp-1227471 20.394296
mp-17922 17.405410
mp-22936 39.604097
mp-2646991 43.894981
mp-1029771 5.388340
mp-769778 10.625009
mp-1038760 9.595501
mp-554081 21.953624
mp-1227477 7.936538
mp-1183454 10.514021
mp-1106181 16.565809
mp-1188447 12.841105
mp-1207196 20.826959
mp-1129406 25.071267
mp-23040 18.418450
mp-752396 17.450232
mp-752413 24.844832
mp-1193964 15.024855
mp-24119 33.614386
mp-1247107 18.405270
mp-698074 13.823449
mp-1227811 20.795941
mp-1227469 21.386174
mp-559083 18.898430
mp-1018656 21.804262
mp-1205964 62.452954
mp-1009755 4826959236.541152
mp-27221 12.788208
mp-16433 26.348229
mp-569267 4.364522
mp-755597 11.572039
mp-770977 13.410242
mp-772813 8.655730
mp-676459 11.519622
mp-540773 8.359813
mp-1227514 13.629152
mp-1372293 13.445747
mp-1227526 15.821554
mp-1200626 9.105170
mp-867799 2.084167
mp-6208 34.559234
mp-23632 12.234139
mp-304 11.061765
mp-24266 10.862879
mp-10233 22.445802
mp-1095180 10.587561
mp-560647 11.770056
mp-1191256 6.514996
mp-1331730 15.013570
mp-557070 8.499343
mp-766275 2.009963
mp-696490 5.611658
mp-554263 20.026938
mp-1227760 8.050315
